randomseed collType nrNodes DataSize nrTransmissions nrCollisions nrlost nrLostError nrnoack nracklost CollectionTIme DER1 DER2 OverallEnergy nodefair1 nodefair2 sfdistribution slotlengths framelengths Guards
20 600 1000 64 1446 0 13 0 0 9 409.3754560000001 1.0 0.9937759336099585 156.98492505599916 1.0 0.9977550969041027 90 81 135 248 392 54 0.099344 0.176208 0.309456 0.48579200000000006 1.0390240000000002 1.8922080000000001 9.040304 14.449056 42.086016 120.96220800000002 408.33643200000006 104.07144000000001 9.040304 14.449056 42.086016 120.96220800000002 408.33643200000006 104.07144000000001
20 600 5000 64 7299 0 51 0 0 52 2229.232128000001 1.0 0.9928757364022469 800.9673841920218 1.0 0.995003268105709 409 353 633 1306 2045 254 0.099344 0.176208 0.313456 0.501792 1.0890240000000002 1.9022080000000001 40.73104 62.377632 198.73110400000002 655.8421440000001 2228.143104 485.06304000000006 40.73104 62.377632 198.73110400000002 655.8421440000001 2228.143104 485.06304000000006
1 0 5 64 8 0 0 0 0 0 103.93142400000002 1.0 1.0 0.8652526080000003 1.0 1.0 1 0 1 0 3 0 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.198688 0.176208 0.618912 0.48379200000000006 4.116096000000001 1.8922080000000001 0.198688 0.176208 0.618912 0.48379200000000006 4.116096000000001 1.8922080000000001
1 0 100 64 140 0 2 0 0 0 191.113008 1.0 1.0 14.470691712000017 1.0 1.0 8 7 16 29 36 4 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 1.409664 5.260752 14.513760000000001 38.073888000000004 9.46104 0.894096 1.409664 5.260752 14.513760000000001 38.073888000000004 9.46104
1 0 1000 6400 28886 0 211 0 0 211 7284.070800000003 1.0 0.9926954233884927 2651.3738914559967 1.0 0.9997048222811514 83 65 132 263 403 54 0.105344 0.190208 0.341456 0.6037920000000001 1.199024 1.9662080000000002 8.848896 12.553728 45.413647999999995 159.40108800000002 484.40569600000003 108.14144 8.848896 12.553728 45.413647999999995 159.40108800000002 484.40569600000003 108.14144
1 0 1000 6400 28879 0 190 0 0 209 7750.491136 1.0 0.9927629073028844 2651.066191871995 1.0 0.9996964923241367 83 65 132 263 403 54 0.105344 0.190208 0.341456 0.6037920000000001 1.199024 1.9662080000000002 8.848896 12.553728 45.413647999999995 159.40108800000002 484.40569600000003 108.14144 8.848896 12.553728 45.413647999999995 159.40108800000002 484.40569600000003 108.14144
10 600 100 64 140 0 0 0 0 1 191.113008 1.0 0.9928571428571429 15.006006912000016 1.0 0.99 8 2 22 28 34 6 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456
10 1 100 64 140 0 2 0 0 0 191.113008 1.0 1.0 15.006006912000016 1.0 1.0 8 2 22 28 34 6 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456
10 1 100 128 140 0 0 0 0 0 191.113008 1.0 1.0 15.006006912000016 1.0 1.0 8 2 22 28 34 6 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456
10 1 100 128 140 0 0 0 0 0 191.113008 1.0 1.0 15.006006912000016 1.0 1.0 8 2 22 28 34 6 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456
10 1 100 128 140 0 2 0 0 2 191.113008 1.0 0.9857142857142858 15.006006912000016 1.0 0.9875063613231552 8 2 22 28 34 6 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456
10 0 100 128 140 0 1 0 0 0 191.113008 1.0 1.0 15.006006912000016 1.0 1.0 8 2 22 28 34 6 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456 0.894096 0.528624 7.117488 14.029968000000002 36.015840000000004 13.245456
100 0 100 128 142 0 1 0 0 1 191.113008 1.0 0.9929577464788732 15.03055334400001 1.0 0.99 9 4 13 32 38 4 0.099344 0.176208 0.309456 0.48379200000000006 1.0290240000000002 1.8922080000000001 0.99344 0.88104 4.332384 15.965136000000001 40.131936 9.46104 0.99344 0.88104 4.332384 15.965136000000001 40.131936 9.46104
100 0 1000 128 1470 0 17 0 0 12 430.1559360000001 1.0 0.9918367346938776 164.68349836799933 1.0 0.9925022738756948 69 65 132 264 412 58 0.099344 0.176208 0.309456 0.48579200000000006 1.0390240000000002 1.8922080000000001 6.95408 11.629728 41.157648 128.73488 429.11691200000007 111.64027200000001 6.95408 11.629728 41.157648 128.73488 429.11691200000007 111.64027200000001
